web-scraper-order,web-scraper-start-url,Name,Units Sold,Price
1759720022-83,https://shopee.co.th/beautrium_official#product_list,ORA2 Me Stain Clear Toothpaste Peach Leaf Mint ยาสีฟัน 140g,59 sold,158
1759720022-84,https://shopee.co.th/beautrium_official#product_list,LALIO Gluta Milk Whitening Cream ผลิตภัณฑ์บำรุงผิวหน้า 80ml,170 sold,69
1759720022-85,https://shopee.co.th/beautrium_official#product_list,CLEAN & CLEAR Essentials Oil Control Toner โทนเนอร์ 100ml,27 sold,114
1759720022-86,https://shopee.co.th/beautrium_official#product_list,SNP Prep Peptaronic Toner โทนเนอร์ 320ml,13 sold,314
1759720022-87,https://shopee.co.th/beautrium_official#product_list,MENTHOLATUM Acnes Deep Wash Cleanser ผลิตภัณฑ์ทำความสะอาดผิวหน้า 100g,36 sold,129
1759720022-88,https://shopee.co.th/beautrium_official#product_list,ACNE-AID Gentle Cleanser Sensitive Skin ผลิตภัณฑ์ทำความสะอาดผิวหน้า 100ml,223 sold,225
1759720022-89,https://shopee.co.th/beautrium_official#product_list,ROJUKISS Acne Spotless Serum เซรั่มบำรุงผิว 6ml,673 sold,39
1759720022-90,https://shopee.co.th/beautrium_official#product_list,BIORE UV Body Care Serum SPF50+ PA+++ ครีมกันแดดสำหรับผิวกาย 150ml,5k+ sold,249
1759720022-91,https://shopee.co.th/beautrium_official#product_list,ROJUKISS Vit C Anti-Oxidant Face Eye Neck Serum Cleanser ผลิตภัณฑ์ทำความสะอาดผิวหน้า 70g,350 sold,89
1759720022-92,https://shopee.co.th/beautrium_official#product_list,JOJI SECRET YOUNG Fresh Feminine Soft Whipp Cleanser ผลิตภัณฑ์ทำความสะอาดจุดซ่อนเร้น 150ml,21 sold,165
1759720022-93,https://shopee.co.th/beautrium_official#product_list,CERA-VE Foaming Cleanser ผลิตภัณฑ์ทำความสะอาดผิวหน้าและผิวกาย 88ml,135 sold,275
1759720022-94,https://shopee.co.th/beautrium_official#product_list,PROVAMED Sun SPF50+ PA++++ ครีมกันแดด 15g,10k+ sold,99
1759720022-95,https://shopee.co.th/beautrium_official#product_list,BABY BRIGHT AHA & Gluta Whitening Facial Foam ผลิตภัณฑ์ทำความสะอาดผิวหน้า 120g,6 sold,69
1759720022-96,https://shopee.co.th/beautrium_official#product_list,SKIN1004 Hyalu-Cica Sleeping Pack มาส์กครีม 100ml,12 sold,499
1759720022-97,https://shopee.co.th/beautrium_official#product_list,KINDNESS Easy Peasy Makeup Melting Cleanser ผลิตภัณฑ์ทำความสะอาดผิวหน้า 100ml,5k+ sold,289
1759720022-98,https://shopee.co.th/beautrium_official#product_list,NEO COSMO Soft Contact Lens Dali Extra Size Brown คอนแทคเลนส์ 60g,141 sold,350
1759720022-99,https://shopee.co.th/beautrium_official#product_list,CLEAR NOSE UV Sun Serum SPF50+ PA++++ ครีมกันแดด 80ml,988 sold,495
1759720022-100,https://shopee.co.th/beautrium_official#product_list,ABIB Mild Acidic Ph Sheet Mask มาส์กแผ่น 30ml,1k+ sold,79
1759720022-101,https://shopee.co.th/beautrium_official#product_list,CERA-VE Hydrating Cream-to-Foam Cleanser ผลิตภัณฑ์ทำความสะอาดผิวหน้า 100ml,187 sold,313
1759720022-102,https://shopee.co.th/beautrium_official#product_list,GARNIER Men Turbolight Oil Control Anti-Blackheads Brightening Icy Scrub โฟมล้างหน้า 100ml,31 sold,139
1759720022-103,https://shopee.co.th/beautrium_official#product_list,KA White Night Serum เซรั่ม 45g,2 sold,119
1759720022-104,https://shopee.co.th/beautrium_official#product_list,HADALABO Premium Whitening Lotion Light โลชั่นบำรุงผิวหน้า 170ml,10k+ sold,620
1759720022-105,https://shopee.co.th/beautrium_official#product_list,HADALABO Hydating Face Mask มาส์กหน้า 27g,96 sold,99
1759720022-106,https://shopee.co.th/beautrium_official#product_list,MYU-MYU Aloe Vera Gel เจลว่านหางจระเข้ 300g,71 sold,99
1759720022-107,https://shopee.co.th/beautrium_official#product_list,"BORN TO BRA Nude บราไร้สาย, บราปีกนก",162 sold,490
1759720022-108,https://shopee.co.th/beautrium_official#product_list,DENTISTE Anticavity Max Fluoride Tube ยาสีฟัน 100g,36 sold,209
1759720022-109,https://shopee.co.th/beautrium_official#product_list,BIO-OIL Specialist Skincare Oil ออยบำรุงผิว 200ml,2k+ sold,850
1759720022-110,https://shopee.co.th/beautrium_official#product_list,VISTRA Imu-Pro C Acerola Cherry 2000 Plus ผลิตภัณฑ์เสริมอาหาร 14 tablets,656 sold,145
1759720022-111,https://shopee.co.th/beautrium_official#product_list,L'ORÉAL PARIS Glycolic-Bright Glowing Cream Day SPF30 ผลิตภัณฑ์บำรุงผิวหน้า 15ml,228 sold,169
1759720022-112,https://shopee.co.th/beautrium_official#product_list,CERA-VE Hydrating Cleanser ผลิตภัณฑ์ทำความสะอาดผิวหน้า 88ml,47 sold,209
1759720022-113,https://shopee.co.th/beautrium_official#product_list,ACNE-AID Gel Cleanser Sensitive Skin ผลิตภัณฑ์ทำความสะอาดผิวหน้า 100ml,10 sold,199
1759720022-114,https://shopee.co.th/beautrium_official#product_list,OPTI-FREE Replenish น้ำยาล้างคอนแทคเลนส์ 300ml x 2,518 sold,470
1759720022-115,https://shopee.co.th/beautrium_official#product_list,G-LUCKY Earloop Face Mask 3-PLY Surgical Mask หน้ากากอนามัย 50pcs,1k+ sold,69
1759720022-116,https://shopee.co.th/beautrium_official#product_list,VIVIAN Parfum Lily Princess 8 น้ำหอม 30ml,299 sold,99
1759720022-117,https://shopee.co.th/beautrium_official#product_list,CARING Styling Mousse Moisturizer With Hair Conditioner ผลิตภัณฑ์จัดแต่งทรงผม 130ml,115 sold,79
1759720022-118,https://shopee.co.th/beautrium_official#product_list,ROJUKISS 5X Lip Serum Treatment ลิปเซรั่ม 10ml,38 sold,99
1759720022-119,https://shopee.co.th/beautrium_official#product_list,LISTERINE Cool Mint น้ำยาบ้วนปาก 250ml,24 sold,87
1759720022-120,https://shopee.co.th/beautrium_official#product_list,BIODERMA Sebium Gel Moussant ผลิตภัณฑ์ทำความสะอาดผิวหน้า 200ml,39 sold,740
1759720022-121,https://shopee.co.th/beautrium_official#product_list,TAOYEABLOK New Gen Pure White Deo Spray สเปรย์สารส้ม 50ml,626 sold,50
1759720022-122,https://shopee.co.th/beautrium_official#product_list,SMITH Soft Acne Wash ผลิตภัณฑ์ทำความสะอาดผิวหน้า 100ml,135 sold,273
1759720022-123,https://shopee.co.th/beautrium_official#product_list,SRICHAND Skin Moisture Burst Essence บำรุงผิวหน้า 150ml,190 sold,269
1759720022-124,https://shopee.co.th/beautrium_official#product_list,SRICHAND Super C Brightening Intense Serum เซรั่ม 30ml,51 sold,269
1759720022-125,https://shopee.co.th/beautrium_official#product_list,JOJI SECRET YOUNG Silky Salt Scrub เกลือขัดผิว 350g,195 sold,59
1759720022-126,https://shopee.co.th/beautrium_official#product_list,NAREE Perfect Cheek Blush Cream บลัชออน 7g,1k+ sold,149
1759720022-127,https://shopee.co.th/beautrium_official#product_list,KARISMA Hygiene Wipes ทิชชู่เปียก 50 sheets,5k+ sold,109
1759720022-128,https://shopee.co.th/beautrium_official#product_list,CERA-VE Foaming Cleanser ผลิตภัณฑ์ทำความสะอาดผิวหน้า 473ml,158 sold,790
1759720022-129,https://shopee.co.th/beautrium_official#product_list,KISAA Bird's Nest & Gold Premium Mask มาส์กแผ่น 35g,2k+ sold,32
1759720022-130,https://shopee.co.th/beautrium_official#product_list,[แพ็คคู่] GARNIER Body Lotion โลชั่นทาผิว 400ml,1k+ sold,285
1759720022-131,https://shopee.co.th/beautrium_official#product_list,SKIN1004 Madagascar Centella Poremizing Clear Toner โทนเนอร์ 210ml,26 sold,549
1759720022-132,https://shopee.co.th/beautrium_official#product_list,ROUNDLAB 1025 Dokdo Toner โทนเนอร์ 200ml,42 sold,520
1759720022-133,https://shopee.co.th/beautrium_official#product_list,DENTICON Oral Hygiene L Type Interdental Brushes แปรงซอกฟัน 6pcs,1k+ sold,89
1759720022-134,https://shopee.co.th/beautrium_official#product_list,BABY BRIGHT Tomato & Gluta Bright Eye Roller Serum เซรั่มบำรุงใต้ตา 15ml,157 sold,89
1759720022-135,https://shopee.co.th/beautrium_official#product_list,"BAUSCH+LOMB Renu Fresh Multi-Purpose solution น้ำยาล้างคอนแทคเลนส์ 355ml, 60ml",684 sold,239
1759720022-136,https://shopee.co.th/beautrium_official#product_list,BIORE UV Perfect Milk SPF50+ PA++++ ครีมกันแดด 40ml Sport & Outdoor,3k+ sold,209
1759720022-137,https://shopee.co.th/beautrium_official#product_list,HADABIREI Whitening Cream Gel ผลิตภัณฑ์บำรุงผิวหน้า 45g,41 sold,159
1759720022-138,https://shopee.co.th/beautrium_official#product_list,PHYSIOGEL Daily Moisture Therapy Dermo-Cleanser ผลิตภัณฑ์ทำความสะอาดผิวหน้า 50ml,107 sold,110
1759720022-139,https://shopee.co.th/beautrium_official#product_list,EUCERIN Aquaphor SOS Lip Care ลิปบาล์ม 10ml,111 sold,288
1759720022-140,https://shopee.co.th/beautrium_official#product_list,THE ORIGINAL Blackhead Fighting Mask ครีมลอกสิวเสี้ยน 15g,109 sold,169
