web-scraper-order,web-scraper-start-url,Name,Units Sold,Price
1759481302-39,https://shopee.com.my/yeoshinbeauty#product_list,Tatagaltier Tata Travel (Cleanser 30ml/Moisturizer 30ml/ Sun Shield 30ml / 3 pcs Set),55 sold,39.00
1759481302-40,https://shopee.com.my/yeoshinbeauty#product_list,LINDSAY Premium Modeling Mask Cool Tea Tree / Lavender / Collagen / Charcoal 1Kg,117 sold,10.90
1759481302-41,https://shopee.com.my/yeoshinbeauty#product_list,ROUNDLAB 1025 Dokdo Cleanser/Toner/Cream/Bubble Foam / & Birch Juice Cleanser/Toner/Sunscreen,85 sold,32.70
1759481302-42,https://shopee.com.my/yeoshinbeauty#product_list,FWEE Lip & Cheek Blurry Pudding Pot 5g (34 Colors),152 sold,28.98
1759481302-43,https://shopee.com.my/yeoshinbeauty#product_list,Beauty of Joseon Serum Repair/ Glow / Calming / Glow Deep  (10ml/30ml),1k+ sold,40.54
1759481302-44,https://shopee.com.my/yeoshinbeauty#product_list,Tatagaltier Honey Milky Treatment Essence 100ml,23 sold,89.00
1759481302-45,https://shopee.com.my/yeoshinbeauty#product_list,Eqqualberry Swimming Pool Toner / Bakuchiol Serum / Vitamin Serum,646 sold,53.86
1759481302-46,https://shopee.com.my/yeoshinbeauty#product_list,Bath Bomb With Surprise Toys (16 Option),,7.92
1759481302-47,https://shopee.com.my/yeoshinbeauty#product_list,Guasha / Beauty Blender / Shower Ball / Face Cleansing Puff,5k+ sold,4.15
1759481302-48,https://shopee.com.my/yeoshinbeauty#product_list,Medicube Zero Pore Pad 2.0 70EA/Mild 70EA /Deep Vita C Pad 70EA /Super Cica Pad 70EA /Red Succinic Acid Peeling Pad 70EA,46 sold,78.73
1759481302-49,https://shopee.com.my/yeoshinbeauty#product_list,Silicone Ice Facial Massage Tool - Green / Purple / Orange / Blue,2 sold,6.77
1759481302-50,https://shopee.com.my/yeoshinbeauty#product_list,Silicone Shampoo Comb / Brush Scalp Massage - Green / Purple / Pink,,5.11
1759481302-51,https://shopee.com.my/yeoshinbeauty#product_list,[SET] Tatagaltier Bulaney Treatment Essence + Axis-Y Dark Spot Serum + Axis-Y Complete No-Stress Physical Sunscreen,186 sold,54.22
1759481302-52,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Cleansing Foam Series,117 sold,45.92
1759481302-53,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Ampoule Foam 20ml/125ml,2k+ sold,22.21
1759481302-54,https://shopee.com.my/yeoshinbeauty#product_list,DR.ALTHEA 345 Relief Cream / 147 Barrier Cream 50ml (2 Options),90 sold,93.71
1759481302-55,https://shopee.com.my/yeoshinbeauty#product_list,ANUA Heartleaf Pore Control Cleansing Oil (20ml/200ml) / Mild Heartleaf Pore Control Cleansing Oil 200ml,603 sold,19.50
1759481302-56,https://shopee.com.my/yeoshinbeauty#product_list,Beauty of Joseon Relief Sun : Rice + Probiotics / Aqua fresh: Rice + B5 / Ginseng Sun Serum,9k+ sold,40.50
1759481302-57,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Probio-Cica Essence Toner 210ml / Enriched Cream 50ml /Ampoule 50ml / 95ml / Eye Cream 20ml,453 sold,33.35
1759481302-58,https://shopee.com.my/yeoshinbeauty#product_list,FOODAHOLIC Nature Skin Mask Pack /Sheet Mask 1Pcs- 16Types,8k+ sold,1.45
1759481302-59,https://shopee.com.my/yeoshinbeauty#product_list,ANUA Rice 7 Ceramide Hydrating Barrier Serum 50ml / 70 Glow Milky Toner 250ml / Enzyme Brightening Cleansing Powder 40g,74 sold,63.07
1759481302-60,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Toning Toner 30ml / 210ml / 400ml,1k+ sold,22.74
1759481302-61,https://shopee.com.my/yeoshinbeauty#product_list,Tatagaltier Cella Grail Cleansing Gel 30ml / 100ml,297 sold,39.00
1759481302-62,https://shopee.com.my/yeoshinbeauty#product_list,Axis-y Daily Purifying Treatment Toner 80ml / 200ml,1k+ sold,56.26
1759481302-63,https://shopee.com.my/yeoshinbeauty#product_list,MEDICUBE PDRN Pink Collagen Gel Mask 1EA / 4EA,11 sold,13.16
1759481302-64,https://shopee.com.my/yeoshinbeauty#product_list,MEDICUBE PDRN Pink Collagen Gel Mask 1EA / 4EA,11 sold,13.16
1759481302-65,https://shopee.com.my/yeoshinbeauty#product_list,Eqqualberry Swimming Pool Toner 155ml /300ml,17 sold,53.86
1759481302-66,https://shopee.com.my/yeoshinbeauty#product_list,ANUA Heartleaf Quercetinol Pore Deep Cleansing Foam 150ml,47 sold,40.30
1759481302-67,https://shopee.com.my/yeoshinbeauty#product_list,FWEE 3D Voluming Gloss 30% / 70% 5.3g  (10 colors available) / 4D Voluming Plumper 4.8 g,5 sold,54.51
1759481302-68,https://shopee.com.my/yeoshinbeauty#product_list,Mini Comb Macaron Hair Brush (9 Options),,3.88
1759481302-69,https://shopee.com.my/yeoshinbeauty#product_list,Mary & May Blackberry / Panthenol / Vit C / Tea Tree / Collagen Mask,99 sold,56.07
1759481302-70,https://shopee.com.my/yeoshinbeauty#product_list,Beauty of Joseon Apricot Blossom Peeling Gel 100ml,71 sold,37.17
1759481302-71,https://shopee.com.my/yeoshinbeauty#product_list,ANUA Heartleaf Succinic Moisture Cleansing Foam 150ml,533 sold,31.90
1759481302-72,https://shopee.com.my/yeoshinbeauty#product_list,*Clearance* Axis Y Calamine Pore Control Capsule Serum 50ml,5k+ sold,33.62
1759481302-73,https://shopee.com.my/yeoshinbeauty#product_list,VT Cosmetics Reedle Shot 50 / 100 / 300 / 700,39 sold,40.50
1759481302-74,https://shopee.com.my/yeoshinbeauty#product_list,Numbuzin No 1 Pure-Full Calming Herb Toner 300ml,,85.40
1759481302-75,https://shopee.com.my/yeoshinbeauty#product_list,Tatagaltier Essence + Daughters of Malaya Ceramide Summertime Liquid Moisturizer Combo,110 sold,110.00
1759481302-76,https://shopee.com.my/yeoshinbeauty#product_list,Naturie Hatomugi Skin Conditioner Lotion 500ml/ Skin Conditioning Milk Lotion 230ml/ Skin Conditioning Gel 180g,69 sold,35.41
1759481302-77,https://shopee.com.my/yeoshinbeauty#product_list,[SET] Axis Y Best Seller Duo (Serum + Sunscreen V3),333 sold,19.87
1759481302-78,https://shopee.com.my/yeoshinbeauty#product_list,Numbuzin - No.9 NAD Essence/No.3 Glowing Pad/No.3 Tone Up Beige/No 1 Pure-Full Calming Toner/No.5+ Vita/No.5+ Gluta pad,,76.00
1759481302-79,https://shopee.com.my/yeoshinbeauty#product_list,Medicube Deep Vita C Pad 70EA,60 sold,81.14
1759481302-80,https://shopee.com.my/yeoshinbeauty#product_list,ANUA Niacinamide 10% + TXA 3 / 4  Serum 30ml,151 sold,81.90
1759481302-81,https://shopee.com.my/yeoshinbeauty#product_list,Beauty of Joseon Red Bean Water Gel 100ml,44 sold,49.88
1759481302-82,https://shopee.com.my/yeoshinbeauty#product_list,Makeup Brush 8 Piece Set -  Beige / Blue / Cyan / Pink,,4.86
1759481302-83,https://shopee.com.my/yeoshinbeauty#product_list,MEDICUBE PDRN Pink One Day Serum 1.5ml (10 EA),20 sold,50.30
1759481302-84,https://shopee.com.my/yeoshinbeauty#product_list,Beauty Of Joseon Revive Eye Serum : Ginseng + Retinal 30ml,153 sold,51.31
1759481302-85,https://shopee.com.my/yeoshinbeauty#product_list,Daughters of Malaya Blemish-Free Jelly Cleanser 200ml,36 sold,39.00
1759481302-86,https://shopee.com.my/yeoshinbeauty#product_list,Zarzou Triple Action Serum (TAS) 30ml,99 sold,59.00
1759481302-87,https://shopee.com.my/yeoshinbeauty#product_list,MEDICUBE Super Cica Daily Quick Mask 30pcs,7 sold,100.38
1759481302-88,https://shopee.com.my/yeoshinbeauty#product_list,Special Silk Treatment / Special Scalp Solution Shampoo 580ml,613 sold,42.47
1759481302-89,https://shopee.com.my/yeoshinbeauty#product_list,TIRTIR Mask Fit Aura Cushion 18g,1k+ sold,86.66
1759481302-90,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Poremizing Quick Clay Stick Mask 27g,152 sold,52.26
1759481302-91,https://shopee.com.my/yeoshinbeauty#product_list,Tatagaltier Celaney Fortifying Serum 30ml,215 sold,79.00
1759481302-92,https://shopee.com.my/yeoshinbeauty#product_list,FOODAHOLIC Nature Skin Mask Pack /Sheet Mask 10Pcs- 16Types,42 sold,14.47
1759481302-93,https://shopee.com.my/yeoshinbeauty#product_list,DR.ALTHEA Vitamin C Boosting Serum 30ml (RENEWED),103 sold,71.90
1759481302-94,https://shopee.com.my/yeoshinbeauty#product_list,TonyMoly Wonder Ceramide Mochi Toner 500ml,31 sold,48.62
1759481302-95,https://shopee.com.my/yeoshinbeauty#product_list,TonyMoly Wonder Ceramide Mochi Toner 500ml,31 sold,48.62
1759481302-96,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Poremizing Velvet Finish Sunscreen 50ml SPF 50+ PA++++,86 sold,70.85
1759481302-97,https://shopee.com.my/yeoshinbeauty#product_list,Medicube Collagen Serum/Wrapping Night Mask/PDRN Serum/Red Acne Body Wash/Foam Cleanser/Vita C Pad/Zero Pore Pad,26 sold,44.71
1759481302-98,https://shopee.com.my/yeoshinbeauty#product_list,Medicube PDRN Pink Peptide Serum 30ml,36 sold,69.11
1759481302-99,https://shopee.com.my/yeoshinbeauty#product_list,[SET] SKIN1004 Tone Brightening Capsule Ampoule + Medipeel Melanon X Cream,18 sold,82.94
1759481302-100,https://shopee.com.my/yeoshinbeauty#product_list,ANUA Heartleaf 77% Soothing Toner Pad (70EA),22 sold,42.82
1759481302-101,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Sunscreen Series,65 sold,57.07
1759481302-102,https://shopee.com.my/yeoshinbeauty#product_list,Dr.Melaxin TX Cream  50ml,5 sold,89.86
1759481302-103,https://shopee.com.my/yeoshinbeauty#product_list,ROUNDLAB Birch Juice Moisturizing Sunscreen UV Lock / Mild Up Sunscreen  / Tone Up Sunscreen SPF 50+ PA++++ 50ml,72 sold,61.55
1759481302-104,https://shopee.com.my/yeoshinbeauty#product_list,Bougas Beauty Advanced Serum 20ml,188 sold,80.00
1759481302-105,https://shopee.com.my/yeoshinbeauty#product_list,Numbuzin No.3 Radiance Glowing Jumbo Essence Pad 70EA,,82.30
1759481302-106,https://shopee.com.my/yeoshinbeauty#product_list,Skin1004 Madagascar Centella Air Fit Suncream Light SPF30+ PA++++ - 50ml,154 sold,60.01
1759481302-107,https://shopee.com.my/yeoshinbeauty#product_list,VT COSMETICS Mask 30ea,12 sold,64.91
1759481302-108,https://shopee.com.my/yeoshinbeauty#product_list,[SET] ANTI AGING + BRIGHT SET Eqqualberry Bakuchiol Plumping Serum 30ml + Medipeel Melanon X Cream 30ml,1 sold,146.92
1759481302-109,https://shopee.com.my/yeoshinbeauty#product_list,Tatagaltier Best Duo (Tatagaltier Serum + Essence),301 sold,118.00
1759481302-110,https://shopee.com.my/yeoshinbeauty#product_list,Kayman Blumarine Moisturizing Cream 50ml,39 sold,79.00
1759481302-111,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Poremizing Cleansing Foam / Toner / Ampoule / Gel Cream/ Clay Stick/Tinted Sun Cream,290 sold,52.26
1759481302-112,https://shopee.com.my/yeoshinbeauty#product_list,Axis-Y Trial Mini Sample (Cleanser / Toner / Ampoule / Serum / Sunscreen/ Set),5k+ sold,5.58
1759481302-113,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Tea-Trica Cleansing Foam/ Toner / Ampoule / Cream / Sun,87 sold,57.59
1759481302-114,https://shopee.com.my/yeoshinbeauty#product_list,Axis-y Artichoke Intensive Skin Barrier Ampoule 30ml,1k+ sold,60.04
1759481302-115,https://shopee.com.my/yeoshinbeauty#product_list,Medicube Zero Pore Pad Mild 70EA,1 sold,71.84
1759481302-116,https://shopee.com.my/yeoshinbeauty#product_list,Kayman Skintella Moisturizing Gel Moisturizer 50ml,175 sold,79.00
1759481302-117,https://shopee.com.my/yeoshinbeauty#product_list,Medicube Zero Pore Pad 2.0 70EA,34 sold,91.98
1759481302-118,https://shopee.com.my/yeoshinbeauty#product_list,Kayman HyaluMelon Mist Toner 110ml,83 sold,59.00
1759481302-119,https://shopee.com.my/yeoshinbeauty#product_list,LINDSAY Modeling Mask Cup Pack Calendula/ Collagen / Calming Herb / Cool Tea -Tree / Lavender /Pearl/ Vitamin 28g,44 sold,8.46
1759481302-120,https://shopee.com.my/yeoshinbeauty#product_list,Medicube Collagen Night Wrapping Mask 75ml,53 sold,91.98
1759481302-121,https://shopee.com.my/yeoshinbeauty#product_list,Axis Y Sample Pouch 1.5ml,3k+ sold,1.50
1759481302-122,https://shopee.com.my/yeoshinbeauty#product_list,Daughters Of Malaya Surfur Spot Drying Lotion 30ml,28 sold,35.00
1759481302-123,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Poremizing Deep Cleansing Foam 125ml,186 sold,54.69
1759481302-124,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Tone Brightening Tone-Up Sunscreen SPF50 PA++++ (7.5ml /50ml),82 sold,72.00
1759481302-125,https://shopee.com.my/yeoshinbeauty#product_list,Skin1004 Madagascar Centella Hyalu-Cica/ Cream /Soothing Cream/Poremizing Cream 30ml/ 75ml,1k+ sold,21.89
1759481302-126,https://shopee.com.my/yeoshinbeauty#product_list,Skin1004 Madagascar Centella Hyalu-Cica/ Cream /Soothing Cream/Poremizing Cream 30ml/ 75ml,1k+ sold,21.89
1759481302-127,https://shopee.com.my/yeoshinbeauty#product_list,Beauty of Joseon Ginseng Cleansing Oil 210ml,162 sold,61.87
1759481302-128,https://shopee.com.my/yeoshinbeauty#product_list,Kayman HoneyGlo Facial Exfoliant 50ml,41 sold,55.00
1759481302-129,https://shopee.com.my/yeoshinbeauty#product_list,LINDSAY Re:Natural Modeling Cup Mask Pinksalt / Vegetable / Tea Tree / Grain / Black Mud 35g,12 sold,8.46
1759481302-130,https://shopee.com.my/yeoshinbeauty#product_list,DR.ALTHEA Gentle Vitamin C Serum 30ml,81 sold,71.90
1759481302-131,https://shopee.com.my/yeoshinbeauty#product_list,Heart Shaped Bath Bomb 40g - Osmanthus / Ylang Ylang / Violets / Lily / Rosemary / Jasmine / Rose / Lavender / Milk,,4.15
1759481302-132,https://shopee.com.my/yeoshinbeauty#product_list,Kayman BluMarine Hydrating Ampoule 30ml,204 sold,75.00
1759481302-133,https://shopee.com.my/yeoshinbeauty#product_list,Kayman Rosa Glow Treatment Essence 30ml/110ml,132 sold,89.00
1759481302-134,https://shopee.com.my/yeoshinbeauty#product_list,ROUNDLAB 1025 Dokdo Cleanser 150ml,9 sold,51.83
1759481302-135,https://shopee.com.my/yeoshinbeauty#product_list,Numbuzin No.5+ Glutathione Vitamin-Niacinamide Concentrated Pad 70ae,3 sold,76.00
1759481302-136,https://shopee.com.my/yeoshinbeauty#product_list,FOODAHOLIC Multi Sun Cream SPF50+ PA+++ Whitening Anti Wrinkle 70ML,46 sold,11.12
1759481302-137,https://shopee.com.my/yeoshinbeauty#product_list,Numbuzin No.3 Porcelain Base-skip Tone Up Beige SPF50+ PA++++ 50ml,,76.10
1759481302-138,https://shopee.com.my/yeoshinbeauty#product_list,Axis Y Dark Spot Correcting Glow Toner 125ml,20 sold,65.00
1759481302-139,https://shopee.com.my/yeoshinbeauty#product_list,[SET] Tatagaltier Bulaney Treatment Essence 40ml/100ml + Medipeel Melanon X Cream 30ml,44 sold,104.81
1759481302-140,https://shopee.com.my/yeoshinbeauty#product_list,Zarzou Daily Shield Sun Gel 40ml,237 sold,54.00
1759481302-141,https://shopee.com.my/yeoshinbeauty#product_list,MEDICUBE Kojic Acid Turmeric Night Wrapping Mask 75ml,4 sold,91.98
1759481302-142,https://shopee.com.my/yeoshinbeauty#product_list,Mary & May Vegan Calendula Peptide Ageless Sleeping Mask 30g /110g,17 sold,19.51
1759481302-143,https://shopee.com.my/yeoshinbeauty#product_list,[SET] Dr. Althea 345 Relief Cream 50ml + Medipeel Melanon X Cream 30ml,17 sold,160.11
1759481302-144,https://shopee.com.my/yeoshinbeauty#product_list,MEDICUBE Age-R Vita C Pro-Ampoule 20ml,9 sold,80.11
1759481302-145,https://shopee.com.my/yeoshinbeauty#product_list,ZarZou Bloom Brightening Serum 30ml,1 sold,69.00
1759481302-146,https://shopee.com.my/yeoshinbeauty#product_list,Skin1004 Madagascar Centella Tea-Trica Relief Ampoule 100ml,303 sold,31.54
1759481302-147,https://shopee.com.my/yeoshinbeauty#product_list,Bougas Hydra Peptide Glow Moisturizer 30ml,9 sold,39.00
1759481302-148,https://shopee.com.my/yeoshinbeauty#product_list,ROUNDLAB Birch Juice Moisturizing Sunscreen UVLock SPF 45+ PA++++ 50ml,4 sold,63.27
1759481302-149,https://shopee.com.my/yeoshinbeauty#product_list,Eqqualberry Deep Cera Bakuchiol Plumping Serum 30ml,20 sold,84.75
1759481302-150,https://shopee.com.my/yeoshinbeauty#product_list,ZarZou Daily Deep Cleanser 10ml/ 100ml,65 sold,44.00
1759481302-151,https://shopee.com.my/yeoshinbeauty#product_list,Medicube Triple Collagen Serum 4.0 55ml,54 sold,64.61
1759481302-152,https://shopee.com.my/yeoshinbeauty#product_list,DR.ALTHEA 147 Barrier Cream 50ml,20 sold,93.71
1759481302-153,https://shopee.com.my/yeoshinbeauty#product_list,Medicube Zero Foam Cleanser 120g,17 sold,44.71
1759481302-154,https://shopee.com.my/yeoshinbeauty#product_list,Bougas Beauty Face Scrub 50ml,46 sold,43.00
1759481302-155,https://shopee.com.my/yeoshinbeauty#product_list,GuaSha Roller & Heart Shaped Rose Quartz (10 Options),3 sold,7.00
1759481302-156,https://shopee.com.my/yeoshinbeauty#product_list,VT Cosmetic CICA Daily Soothing Mask 30EA,35 sold,64.91
1759481302-157,https://shopee.com.my/yeoshinbeauty#product_list,VT Cosmetic CICA Daily Soothing Mask 30EA,35 sold,64.91
1759481302-158,https://shopee.com.my/yeoshinbeauty#product_list,MEDICUBE Kojic Acid Turmeric Brightening Gel Mask 1EA / 4EA,210 sold,29.40
1759481302-159,https://shopee.com.my/yeoshinbeauty#product_list,Kayman Coal Berry Cleanser 120ml,73 sold,49.00
1759481302-160,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Poremizing Clear Toner 210ml,108 sold,71.39
1759481302-161,https://shopee.com.my/yeoshinbeauty#product_list,ROUNDLAB 1025 Dokdo Toner 100ml / 200ml,12 sold,28.87
1759481302-162,https://shopee.com.my/yeoshinbeauty#product_list,AcroPass Trouble Cure (Skin cleanser 6ea+Trouble cure 6 patches),2k+ sold,32.27
1759481302-163,https://shopee.com.my/yeoshinbeauty#product_list,Axis Y Water Your Skin Heartleaf My Type Calming Cream 60ml,640 sold,57.39
1759481302-164,https://shopee.com.my/yeoshinbeauty#product_list,*Clearance* Axis Y Vita Frost Chilling Essence 50ml,4k+ sold,37.79
1759481302-165,https://shopee.com.my/yeoshinbeauty#product_list,Numbuzin No.5+ Vitamin Concentrated Serum 30ml,,76.00
1759481302-166,https://shopee.com.my/yeoshinbeauty#product_list,SKIN1004 Madagascar Centella Tea-Trica BHA Foam 125ml,107 sold,57.59
1759481302-167,https://shopee.com.my/yeoshinbeauty#product_list,Crystal Sea Salt Bath Bomb 100g - Original / Mint / Lavender / Milk / Rose / Citrus / Chamomile / Ocean,,6.98
1759481302-168,https://shopee.com.my/yeoshinbeauty#product_list,Tatagaltier Bulaney Treatment Essence 40ml / 100ml + Tatagaltier Bertine Gel Cream 70ml,32 sold,108.00
1759481302-169,https://shopee.com.my/yeoshinbeauty#product_list,ROUNDLAB  Birch Juice Moisturizing Cleanser  / 1025 Dokdo Bubble Foam / 1025 Dokdo Cleanser 150ml,7 sold,46.26
1759481302-170,https://shopee.com.my/yeoshinbeauty#product_list,Skin1004 Madagascar Centella Air Fit Suncream SPF50+ PA++++ 50ml,353 sold,62.88
1759481302-171,https://shopee.com.my/yeoshinbeauty#product_list,3W Clinic Intensive UV Sunstick Balm SPF50+ PA++++ 10ml,260 sold,15.81
1759481302-172,https://shopee.com.my/yeoshinbeauty#product_list,ZarZou Daily Essential Moisturizer 10ml/80ml,95 sold,59.00
1759481302-173,https://shopee.com.my/yeoshinbeauty#product_list,Dr.Melaxin TX Ampoule Rx 30ml,,125.63
1759481302-174,https://shopee.com.my/yeoshinbeauty#product_list,Arencia Cleanser / Fresh Green / Black Tea & Yuzu / Royal Blue Hyssop / Fresh Royal Rosehip / Rice Mucin,493 sold,63.20
1759481302-175,https://shopee.com.my/yeoshinbeauty#product_list,ANUA Peach 70 Niacin Serum 30ml/  Peach 77 Niacin Conditioning Milk 150ml/ Enriched Cream 50ml/ Peach Essence Toner 250m,70 sold,53.90
1759481302-176,https://shopee.com.my/yeoshinbeauty#product_list,Skin1004 Madagascar Centella Probio-Cica Intensive Ampoule 30ml / 50ml / 95ml,115 sold,33.35
1759481302-177,https://shopee.com.my/yeoshinbeauty#product_list,ISNTREE Hyaluronic Acid Watery Sun Gel / Natural Sun Cream / Onion Newpair / Yam Root Milk Tone Up Sun Cream,16 sold,53.70
1759481302-178,https://shopee.com.my/yeoshinbeauty#product_list,Axis Y PHA Resurfacing Glow Peel 50ml,3 sold,48.00
1759481302-179,https://shopee.com.my/yeoshinbeauty#product_list,Tatagaltier Cherpaire Cleansing Balm 50g,57 sold,69.00
